year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,months,total_cases
1993,4,0.0,296.967142857,297.12857142900003,292.841428571,299.2,295.5,21.8,77.8628571429,0.0,14.3071428571,2.08571428571,24.4,6.1,28.9,20.0,15.2,1,33
1993,5,75.97,297.624285714,297.685714286,294.032857143,300.4,295.6,26.3,80.61,75.97,15.4528571429,2.08571428571,26.6714285714,7.64285714286,31.7,19.4,9.4,2,35
1993,6,0.0,296.594285714,296.8,292.87142857099997,299.7,294.7,14.3,79.8257142857,0.0,14.385714285699999,2.34285714286,25.4285714286,6.74285714286,30.0,20.6,2.1,2,22
1993,7,14.71,297.76,297.971428571,293.342857143,299.6,296.4,7.2,76.5328571429,14.71,14.7528571429,2.48571428571,26.271428571399998,8.1,31.7,20.6,2.8,2,13
1993,8,0.0,296.768571429,296.87142857099997,292.301428571,300.1,294.6,21.5,76.2171428571,0.0,13.8271428571,2.77142857143,25.7,7.3,32.2,20.6,5.5,2,13
1993,9,0.0,297.01428571400004,297.242857143,291.911428571,299.7,295.2,1.8,73.2257142857,0.0,13.4942857143,2.8,25.5714285714,8.15714285714,30.0,21.1,2.3,3,21
1993,10,0.0,296.42571428599996,296.642857143,290.775714286,298.9,294.1,2.7,70.6457142857,0.0,12.5828571429,2.48571428571,24.9,7.614285714289999,29.4,19.4,2.5,3,17
1993,11,9.68,297.85571428599997,298.01428571400004,293.69285714299997,300.4,295.5,10.5,77.7842857143,9.68,15.0642857143,2.68571428571,26.9285714286,8.47142857143,33.3,21.1,0.5,3,11
1993,12,27.0,297.585714286,297.671428571,293.222857143,299.8,296.3,13.0,76.8485714286,27.0,14.648571428599999,2.2571428571400003,26.1428571429,7.52857142857,31.1,20.6,12.8,3,8
1993,13,0.0,297.34,297.44285714299997,293.812857143,299.4,295.7,20.27,80.7957142857,0.0,15.2,2.14285714286,26.8857142857,7.62857142857,32.8,22.2,4.1,4,8
1993,14,7.49,297.745714286,297.892857143,293.75285714299997,300.1,296.2,14.2,78.5642857143,7.49,15.1628571429,2.3571428571400004,27.2,7.714285714289999,32.8,21.1,4.6,4,6
1993,15,19.74,298.012857143,298.0,294.065714286,300.1,295.9,23.2,78.9614285714,19.74,15.5,3.05714285714,27.0714285714,7.785714285710001,33.3,22.2,11.7,4,6
1993,16,114.85,297.528571429,297.742857143,294.07285714299996,300.1,294.5,63.49,81.27142857140001,114.85,15.488571428599998,2.77142857143,25.8714285714,7.44285714286,31.1,21.7,8.4,4,7
1993,17,33.35,298.591428571,298.69285714299997,295.194285714,300.4,297.0,34.3,81.6557142857,33.35,16.5971428571,2.47142857143,27.485714285700002,8.385714285710003,32.8,22.2,28.3,4,12
1993,18,37.35,298.152857143,298.185714286,295.26,300.1,296.9,40.7,84.0814285714,37.35,16.6585714286,1.85714285714,26.9428571429,6.27142857143,32.2,22.2,114.3,5,17
1993,19,34.9,297.671428571,297.69285714299997,294.847142857,300.4,296.1,142.4,84.52142857140001,34.9,16.2671428571,2.5,26.471428571399997,6.0,31.1,22.8,18.3,5,10
1993,20,14.84,298.604285714,298.721428571,295.32428571400004,301.2,296.4,55.67,82.4357142857,14.84,16.8571428571,2.2142857142900003,28.228571428600002,7.22857142857,33.9,23.3,4.6,5,10
1993,21,78.17,299.364285714,299.37857142900003,296.67571428599996,301.8,297.6,100.2,85.3985714286,78.17,18.185714285699998,2.27142857143,28.9428571429,7.22857142857,33.9,23.3,32.1,5,18
1993,22,62.2,298.844285714,298.914285714,296.451428571,301.4,297.3,93.2,86.9,62.2,17.9514285714,1.9142857142900005,27.6428571429,5.88571428571,31.1,22.8,58.3,6,19
1993,23,8.48,300.658571429,300.73571428599996,296.978571429,302.8,298.5,20.2,80.6157142857,8.48,18.4914285714,2.64285714286,29.9,7.385714285710001,34.4,25.0,1.3,6,12
1993,24,30.65,299.184285714,299.26428571400004,295.742857143,301.0,297.7,55.5,81.4928571429,30.65,17.13,2.1,27.728571428600002,6.78571428571,32.2,23.3,57.9,6,22
1993,25,93.75,299.521428571,299.492857143,296.294285714,301.8,297.5,74.0,82.6085714286,93.75,17.7128571429,1.95714285714,27.342857142899998,6.97142857143,33.3,22.2,60.4,6,12
1993,26,8.49,299.70428571400004,299.842857143,296.51,301.6,298.2,27.5,82.8328571429,8.49,17.9228571429,2.0,28.842857142899998,5.87142857143,32.8,25.0,7.2,7,21
1993,27,37.28,299.567142857,299.62857142900003,296.03,301.6,297.5,72.8,81.1485714286,37.28,17.407142857100002,1.88571428571,28.2428571429,6.84285714286,32.8,24.4,21.0,7,18
1993,28,73.94,299.58428571400003,299.707142857,296.055714286,301.9,297.7,67.7,81.2157142857,73.94,17.46,2.5,27.8857142857,6.52857142857,32.2,22.2,92.2,7,16
1993,29,4.81,299.891428571,299.964285714,295.94,302.0,298.3,29.4,79.15,4.81,17.317142857100002,2.47142857143,28.5,7.25714285714,33.3,24.4,13.0,7,16
1993,30,78.03,299.237142857,299.26428571400004,296.592857143,301.3,298.0,109.0,85.55142857140001,78.03,18.0342857143,1.75714285714,27.9428571429,6.0,32.2,22.2,71.4,7,22
1993,31,12.38,300.062857143,300.26428571400004,296.857142857,302.0,298.3,12.6,82.8828571429,12.38,18.3271428571,2.3571428571400004,29.028571428600006,6.58571428571,32.8,24.4,0.8,8,17
1993,32,7.25,300.12142857099997,300.35,296.56142857099996,302.0,298.7,21.8,81.0128571429,7.25,17.9885714286,2.32857142857,29.028571428600006,6.25714285714,32.8,25.0,18.1,8,25
1993,33,106.83,299.67,299.771428571,296.512857143,302.3,297.8,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.4,12.7,8,23
1993,34,1.36,299.918571429,299.98571428599996,296.49,302.1,297.9,26.9,81.7271428571,1.36,17.9171428571,2.3142857142900004,28.971428571399997,7.614285714289999,33.3,24.4,17.1,8,12
1993,35,30.85,299.97571428599997,300.035714286,296.107142857,302.0,298.5,34.4,79.6285714286,30.85,17.5271428571,2.18571428571,28.657142857100002,7.32857142857,32.8,24.4,28.8,9,25
1993,36,43.26,299.761428571,299.857142857,296.12857142900003,302.6,298.2,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,28.4285714286,7.885714285710001,32.8,23.3,43.4,9,28
1993,37,14.42,299.672857143,299.785714286,296.291428571,301.9,298.3,50.0,81.7942857143,14.42,17.7042857143,1.94285714286,28.6,7.37142857143,32.8,23.9,23.1,9,27
1993,38,71.36,300.067142857,300.142857143,296.461428571,302.4,298.2,57.9,80.9014285714,71.36,17.9528571429,2.68571428571,28.157142857100002,6.92857142857,32.8,23.3,8.7,9,18
1993,39,72.86,299.885714286,299.94285714299997,296.651428571,302.1,298.4,76.0,82.61,72.86,18.12,2.17142857143,28.285714285700003,6.985714285710001,32.8,23.9,26.7,10,23
1993,40,27.62,299.591428571,299.607142857,296.63285714299997,301.1,298.2,55.36,83.8414285714,27.62,18.1042857143,1.67142857143,28.014285714299998,7.5,33.3,23.3,16.8,10,23
1993,41,8.01,299.957142857,300.042857143,296.42571428599996,301.8,298.7,35.8,81.1028571429,8.01,17.86,1.94285714286,28.4,6.985714285710001,32.2,24.4,27.0,10,29
1993,42,0.0,300.18142857099997,300.242857143,296.168571429,302.4,298.0,17.0,78.8071428571,0.0,17.592857142899998,2.2571428571400003,28.2,7.7,33.3,23.9,6.4,10,38
1993,43,70.07,299.788571429,299.721428571,296.114285714,301.5,298.1,57.6,80.3985714286,70.07,17.5557142857,1.95714285714,28.0714285714,7.1428571428600005,32.8,23.9,25.4,10,36
1993,44,0.0,299.885714286,299.921428571,296.007142857,301.9,298.5,16.1,79.5042857143,0.0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,4.1,11,43
1993,45,0.0,299.228571429,299.35,295.298571429,300.9,297.8,25.6,79.0371428571,0.0,16.6628571429,2.27142857143,27.6428571429,7.72857142857,32.8,23.3,6.7,11,46
1993,46,12.5,298.845714286,299.05,295.18857142900004,301.0,297.5,70.71,80.3771428571,12.5,16.58,1.84285714286,27.1714285714,6.77142857143,31.7,22.8,48.8,11,31
1993,47,91.81,298.571428571,298.678571429,295.255714286,301.1,296.8,118.1,82.1542857143,91.81,16.661428571400002,1.87142857143,26.8857142857,6.6,31.7,22.2,46.4,11,25
1993,48,6.09,298.627142857,298.721428571,294.965714286,300.5,297.2,25.7,80.4657142857,6.09,16.4014285714,2.01428571429,26.785714285700003,8.34285714286,33.3,21.1,5.5,12,40
1993,49,5.29,298.218571429,298.19285714299997,294.52,300.5,296.6,43.4,80.3028571429,5.29,15.9328571429,2.3571428571400004,26.528571428600006,7.085714285710001,30.6,21.1,20.8,12,31
1993,50,14.82,298.565714286,298.585714286,294.16,300.8,296.2,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,26.228571428600002,7.857142857139999,31.1,21.1,7.7,12,38
1993,51,42.62,298.218571429,298.335714286,294.234285714,301.2,296.1,33.6,78.8285714286,42.62,15.65,2.55714285714,26.0428571429,6.82857142857,31.7,21.7,37.6,12,30
1994,52,5.25,298.527142857,298.778571429,294.401428571,301.0,296.0,3.4,78.0185714286,5.25,15.78,2.44285714286,26.971428571399997,8.2,32.8,21.7,0.3,1,22
1994,1,12.6,298.19142857099996,298.285714286,293.585714286,300.1,296.3,19.5,75.7428571429,12.6,14.951428571400001,2.05714285714,25.5,6.74285714286,29.4,21.1,41.0,1,31
1994,2,0.0,297.59,297.69285714299997,293.721428571,299.6,296.0,19.4,79.15,0.0,15.0971428571,2.2142857142900003,25.4571428571,7.27142857143,29.4,21.1,13.4,1,26
1994,3,0.0,297.912857143,297.94285714299997,293.37,299.7,296.2,16.4,75.9842857143,0.0,14.7757142857,2.11428571429,25.0857142857,7.42857142857,30.0,20.0,26.6,1,35
1994,4,0.0,297.571428571,297.707142857,293.531428571,299.2,296.3,19.04,78.38142857140001,0.0,14.9385714286,2.32857142857,25.3285714286,7.04285714286,29.4,20.6,9.7,1,36
1994,5,0.0,297.588571429,297.714285714,293.23,299.8,295.8,21.8,76.8257142857,0.0,14.6342857143,2.2,25.785714285700003,7.1,30.0,20.6,3.6,2,39
1994,6,0.0,297.515714286,297.571428571,292.852857143,299.2,295.9,11.5,75.31,0.0,14.2885714286,1.74285714286,25.2571428571,7.52857142857,29.4,21.1,9.1,2,25
1994,7,0.0,297.77428571400003,297.94285714299997,292.577142857,299.4,295.5,7.2,72.88571428569999,0.0,14.02,2.28571428571,25.7,7.15714285714,30.6,21.1,9.7,2,31
1994,8,0.0,297.455714286,297.564285714,292.672857143,299.3,296.1,11.5,74.7885714286,0.0,14.1571428571,2.3571428571400004,25.7428571429,8.57142857143,30.6,20.6,7.9,2,37
1994,9,0.0,297.23571428599996,297.335714286,293.12857142900003,300.1,295.4,16.7,77.91571428569999,0.0,14.558571428599999,2.5,25.3142857143,8.54285714286,30.6,20.6,16.2,3,33
1994,10,7.15,297.268571429,297.407142857,293.887142857,299.5,295.5,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,3,25
1994,11,0.0,297.50142857099996,297.671428571,292.864285714,299.8,295.6,6.69,75.4357142857,0.0,14.3342857143,2.5714285714300003,25.842857142899998,7.95714285714,31.1,21.1,16.8,3,24
1994,12,0.0,298.01428571400004,298.214285714,293.17571428599996,300.5,295.5,2.9,74.6471428571,0.0,14.617142857100001,3.65714285714,26.728571428600002,9.91428571429,32.8,20.6,0.0,3,18
1994,13,46.62,298.281428571,298.464285714,293.532857143,300.1,296.8,6.66,75.0828571429,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,1.0,4,23
1994,14,0.0,298.12,298.314285714,293.151428571,300.0,296.8,4.4,73.9514285714,0.0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,2.3,4,13
1994,15,0.0,297.537142857,297.62142857099997,293.734285714,299.6,296.0,37.0,79.5171428571,0.0,15.1471428571,2.1,25.971428571399997,6.71428571429,30.0,21.1,16.7,4,18
1994,16,0.0,297.541428571,297.73571428599996,292.852857143,299.6,296.3,16.6,75.2471428571,0.0,14.2942857143,2.12857142857,25.971428571399997,6.4,30.0,22.2,28.7,4,14
1994,17,0.0,298.32428571400004,298.492857143,293.455714286,300.9,296.8,4.9,74.5157142857,0.0,14.8814285714,2.61428571429,26.6714285714,7.785714285710001,31.7,22.2,13.2,4,17
1994,18,68.0,298.92714285700004,299.092857143,295.23571428599996,301.1,297.0,14.1,80.3528571429,68.0,16.621428571400006,2.67142857143,27.7571428571,7.7,33.3,22.8,10.5,5,22
1994,19,10.46,298.55714285700003,298.7,294.924285714,300.5,297.2,21.1,80.4628571429,10.46,16.28,1.94285714286,27.4142857143,6.45714285714,31.7,23.9,3.3,5,13
1994,20,16.5,298.474285714,298.55,295.38428571400004,300.6,297.3,28.9,83.13571428569999,16.5,16.7671428571,1.81428571429,27.714285714299997,8.1,33.3,22.8,29.3,5,24
1994,21,17.52,299.94142857099996,300.228571429,296.064285714,302.3,297.7,7.9,79.5028571429,17.52,17.4871428571,2.88571428571,29.1,7.07142857143,33.9,24.4,6.9,5,31
1994,22,6.59,299.597142857,299.778571429,295.342857143,301.7,297.8,16.7,77.66428571430001,6.59,16.7128571429,2.3571428571400004,28.5714285714,7.314285714289999,33.3,23.3,1.6,6,34
1994,23,42.53,299.327142857,299.535714286,295.642857143,301.3,298.0,21.5,80.3828571429,42.53,17.0157142857,2.47142857143,28.228571428600002,7.62857142857,32.8,23.3,67.3,6,31
1994,24,13.82,299.60571428599997,299.8,295.491428571,301.6,298.3,3.7,78.2928571429,13.82,16.8314285714,2.4,28.3285714286,6.77142857143,32.8,24.4,5.4,6,31
1994,25,38.34,299.5,299.635714286,295.462857143,302.2,298.0,26.51,78.7042857143,38.34,16.8371428571,2.04285714286,28.0714285714,6.6,32.8,23.9,23.4,6,38
1994,26,12.67,299.861428571,300.007142857,295.852857143,302.3,298.0,22.9,79.0271428571,12.67,17.2285714286,2.64285714286,28.4,6.75714285714,32.8,23.9,10.2,7,49
1994,27,15.39,299.125714286,299.178571429,295.154285714,301.5,297.9,54.83,78.80571428569999,15.39,16.4785714286,1.64285714286,27.9285714286,6.82857142857,32.2,23.9,19.5,7,42
1994,28,9.77,299.481428571,299.65,295.168571429,301.5,297.9,18.52,77.3028571429,9.77,16.502857142899998,2.12857142857,28.1714285714,6.0142857142900015,32.2,23.9,28.7,7,49
1994,29,43.28,299.932857143,300.1,295.562857143,301.7,297.8,9.9,77.1028571429,43.28,16.8828571429,2.34285714286,28.2571428571,6.52857142857,32.8,23.9,9.8,7,55
1994,30,2.79,299.977142857,300.12857142900003,295.237142857,301.5,298.5,3.3,75.4357142857,2.79,16.58,2.45714285714,28.514285714299998,7.22857142857,33.3,24.4,1.0,7,80
1994,31,26.96,299.575714286,299.635714286,295.362857143,301.7,297.4,22.9,77.7957142857,26.96,16.7085714286,2.2142857142900003,28.2571428571,6.985714285710001,33.3,23.9,48.5,8,84
1994,32,30.03,299.518571429,299.678571429,295.465714286,301.5,297.9,12.5,78.58428571430001,30.03,16.8314285714,2.3571428571400004,28.3857142857,7.785714285710001,33.3,23.9,3.6,8,72
1994,33,17.77,300.01,300.12857142900003,295.487142857,302.2,298.3,16.6,76.4371428571,17.77,16.8642857143,2.51428571429,28.514285714299998,6.77142857143,33.3,24.4,20.4,8,89
1994,34,3.24,300.364285714,300.535714286,295.93142857099997,302.7,298.5,11.56,76.92,3.24,17.338571428599998,2.64285714286,28.5714285714,6.7,32.8,24.4,4.3,8,115
1994,35,59.91,300.392857143,300.535714286,296.29571428599996,302.7,298.7,20.24,78.4828571429,59.91,17.7057142857,2.52857142857,29.4285714286,6.885714285710001,33.9,25.6,11.0,9,179
1994,36,19.45,300.07428571400004,300.178571429,296.13142857099996,302.4,297.6,28.3,79.1385714286,19.45,17.5214285714,2.64285714286,29.285714285700003,6.35714285714,33.3,24.4,14.4,9,202
1994,37,61.11,299.951428571,300.05714285700003,295.907142857,302.2,298.2,70.4,78.75,61.11,17.3057142857,2.45714285714,28.5571428571,6.9,34.4,23.9,50.8,9,272
1994,38,39.22,299.885714286,300.035714286,295.961428571,302.3,298.1,50.7,79.3142857143,39.22,17.3542857143,1.98571428571,28.3714285714,6.18571428571,32.2,24.4,34.3,9,302
1994,39,55.88,299.508571429,299.642857143,295.821428571,301.8,297.7,45.2,80.3728571429,55.88,17.2485714286,2.6,28.014285714299998,6.7,33.9,23.3,31.5,10,395
1994,40,0.63,300.377142857,300.5,295.362857143,302.5,298.7,2.8,74.1171428571,0.63,16.744285714300002,2.62857142857,28.714285714299997,6.9,34.4,24.4,8.2,10,426
1994,41,16.7,299.638571429,299.62142857099997,295.481428571,302.9,297.8,40.8,78.2257142857,16.7,16.9,2.72857142857,28.3285714286,7.65714285714,35.0,23.9,39.2,10,461
1994,42,75.57,300.238571429,300.4,295.685714286,303.0,298.3,15.81,76.3485714286,75.57,17.1242857143,3.02857142857,28.5714285714,7.44285714286,35.0,23.9,5.4,10,381
1994,43,111.52,298.81142857099996,298.857142857,296.171428571,300.5,297.5,64.85,85.4171428571,111.52,17.641428571400002,1.6571428571399998,27.6714285714,7.27142857143,32.8,23.3,39.2,10,333
1994,44,5.41,299.86714285700003,300.05,295.845714286,301.9,298.3,15.6,78.6857142857,5.41,17.2642857143,2.32857142857,28.157142857100002,6.84285714286,32.2,24.4,1.9,11,353
1994,45,32.26,299.297142857,299.12857142900003,295.58,301.5,297.2,36.6,80.0957142857,32.26,16.9842857143,2.22857142857,27.3142857143,6.92857142857,31.7,22.2,54.5,11,410
1994,46,32.17,299.198571429,299.3,296.174285714,302.2,297.5,47.5,83.58428571430001,32.17,17.6442857143,1.77142857143,27.285714285700003,7.314285714289999,32.8,22.2,47.5,11,364
1994,47,11.16,299.422857143,299.457142857,296.377142857,301.9,297.6,23.7,83.5028571429,11.16,17.8485714286,2.4,27.8571428571,7.6,33.9,23.3,49.3,11,359
1994,48,17.52,298.851428571,298.85,294.812857143,300.7,296.3,27.4,78.56,17.52,16.178571428599998,2.1,26.8857142857,7.57142857143,31.7,21.1,35.9,12,288
1994,49,45.95,297.80857142900004,297.95,295.20428571400004,299.4,296.6,106.09,85.57,45.95,16.58,1.5,26.3714285714,6.18571428571,30.0,22.2,58.2,12,221
1994,50,0.0,298.624285714,298.742857143,293.93857142900004,300.5,297.2,16.5,75.4557142857,0.0,15.3271428571,2.28571428571,26.5857142857,7.47142857143,31.7,21.7,7.4,12,149
1994,51,0.0,298.581428571,298.69285714299997,294.211428571,300.6,296.9,12.2,76.91428571430001,0.0,15.5957142857,2.72857142857,26.6428571429,8.18571428571,31.7,22.2,12.9,12,112
1995,52,71.43,298.838571429,299.107142857,295.674285714,301.5,296.7,30.4,82.8671428571,71.43,17.067142857100002,3.27142857143,27.3142857143,8.74285714286,32.8,22.2,9.2,1,154
1995,1,0.0,297.33,297.4,292.734285714,300.1,294.7,12.5,75.83857142859999,0.0,14.25,2.37142857143,25.7,7.685714285710001,31.7,20.0,40.4,1,91
1995,2,0.0,298.284285714,298.45,293.30857142900004,299.9,296.8,3.59,74.0471428571,0.0,14.6985714286,2.3571428571400004,25.771428571399998,7.685714285710001,30.0,21.7,10.5,1,72
1995,3,37.99,296.58428571400003,296.707142857,292.83,299.1,295.0,32.88,79.5528571429,37.99,14.281428571400001,1.78571428571,24.7571428571,7.114285714289999,28.9,20.0,29.0,1,56
1995,4,0.0,297.592857143,298.01428571400004,293.532857143,300.5,295.0,6.2,78.33,0.0,14.947142857100001,3.62857142857,26.1285714286,9.04285714286,32.8,20.6,9.9,1,46
1995,5,0.0,297.35,297.65,293.91,300.2,295.6,43.3,81.4042857143,0.0,15.274285714300001,2.15714285714,25.5,7.285714285710001,31.7,21.1,26.9,2,37
1995,6,0.0,297.85571428599997,298.01428571400004,293.025714286,300.5,295.2,3.6,74.6557142857,0.0,14.46,3.8,26.0857142857,9.614285714289998,32.8,20.0,0.0,2,26
1995,7,0.0,298.221428571,298.464285714,293.88285714299997,300.5,295.8,10.07,77.02142857140001,0.0,15.2271428571,2.8142857142900004,26.6285714286,8.65714285714,32.2,20.6,2.8,2,17
1995,8,0.0,297.508571429,297.51428571400004,293.13285714299997,299.4,295.9,29.08,76.6342857143,0.0,14.53,1.97142857143,25.9285714286,7.285714285710001,31.7,21.7,29.5,2,17
1995,9,0.0,297.17571428599996,297.257142857,293.444285714,299.5,295.4,50.73,79.8171428571,0.0,14.8528571429,2.42857142857,25.2428571429,8.4,30.6,20.0,51.7,3,20
1995,10,0.0,297.081428571,297.278571429,293.81142857099996,299.4,295.2,36.42,82.0528571429,0.0,15.191428571400001,2.0714285714300003,25.5,7.05714285714,30.0,21.1,16.9,3,11
1995,11,19.43,297.11,297.085714286,292.821428571,299.6,294.6,18.6,77.02,19.43,14.3042857143,2.05714285714,25.2571428571,6.75714285714,31.7,21.1,16.5,3,7
1995,12,0.0,296.48,296.707142857,290.63142857099996,300.4,294.0,6.7,69.8614285714,0.0,12.4814285714,3.3,24.6285714286,8.41428571429,31.7,18.9,2.3,3,16
1995,13,0.0,296.887142857,297.042857143,290.37857142900003,300.0,293.5,4.6,67.36428571430001,0.0,12.331428571400002,4.0,25.2428571429,7.75714285714,30.0,20.0,4.1,4,14
1995,14,0.0,297.66571428599997,297.921428571,292.555714286,300.9,294.6,0.0,73.4,0.0,14.1228571429,3.61428571429,25.971428571399997,8.95714285714,32.8,19.4,0.0,4,16
1995,15,5.43,298.56,298.742857143,294.338571429,300.6,296.9,2.1,77.6057142857,5.43,15.735714285699999,2.82857142857,27.285714285700003,7.785714285710001,32.8,22.8,0.0,4,5
1995,16,6.44,297.83,298.007142857,293.554285714,300.2,296.0,19.6,77.3214285714,6.44,15.01,2.61428571429,26.657142857100002,7.3,32.8,21.1,72.0,4,2
1995,17,0.0,297.511428571,297.685714286,292.1,300.2,295.8,2.7,71.9371428571,0.0,13.69,2.65714285714,26.3285714286,6.65714285714,31.1,21.7,1.0,4,6
1995,18,20.96,298.788571429,299.071428571,294.202857143,301.6,297.3,4.1,76.0728571429,20.96,15.617142857100001,2.9428571428600003,27.842857142899998,9.14285714286,34.4,22.2,2.8,5,5
1995,19,9.01,299.13142857099996,299.357142857,295.428571429,301.8,297.0,9.0,80.2614285714,9.01,16.8228571429,3.0,27.771428571399998,7.3,34.4,22.8,29.7,5,4
1995,20,119.62,298.995714286,299.085714286,295.398571429,301.7,297.1,17.4,80.8657142857,119.62,16.788571428599994,2.85714285714,26.9142857143,6.27142857143,31.1,21.7,101.6,5,3
1995,21,204.62,299.45428571400004,299.578571429,295.994285714,301.7,297.3,17.3,81.4471428571,204.62,17.4128571429,2.32857142857,27.228571428600002,7.34285714286,31.7,22.2,97.5,5,4
1995,22,178.89,299.602857143,299.607142857,295.992857143,302.0,298.1,20.33,80.7271428571,178.89,17.411428571400002,1.95714285714,27.7,7.32857142857,33.3,23.3,9.1,6,16
1995,23,106.04,298.68857142900004,298.65,295.827142857,300.2,297.5,86.8,84.3457142857,106.04,17.2171428571,1.64285714286,27.3,7.1428571428600005,31.1,22.8,35.5,6,8
1995,24,20.16,299.828571429,299.9,295.892857143,301.4,298.4,16.57,79.1371428571,20.16,17.2957142857,2.3142857142900004,27.771428571399998,7.47142857143,32.8,22.8,43.5,6,7
1995,25,26.56,300.11571428599996,300.142857143,296.625714286,302.3,298.2,35.24,81.34,26.56,18.0528571429,2.0,28.842857142899998,7.37142857143,33.3,24.4,10.5,6,10
1995,26,2.04,300.68,300.80714285700003,296.741428571,302.7,298.7,13.7,79.38,2.04,18.2071428571,2.75714285714,29.214285714299997,6.34285714286,33.9,24.4,15.8,7,14
1995,27,41.18,301.007142857,301.092857143,296.145714286,303.2,298.6,9.22,75.0657142857,41.18,17.5657142857,3.04285714286,29.657142857100002,7.82857142857,34.4,25.0,16.0,7,7
1995,28,25.89,299.944285714,299.978571429,296.582857143,302.0,298.5,60.59,81.96,25.89,18.0128571429,1.95714285714,29.285714285700003,7.6,34.4,24.4,21.4,7,9
1995,29,36.58,300.401428571,300.664285714,296.848571429,302.8,299.0,38.3,81.09,36.58,18.3542857143,2.72857142857,29.228571428600002,7.3,33.9,25.0,30.6,7,11
1995,30,101.64,299.988571429,299.957142857,297.244285714,302.3,298.6,62.31,85.08857142859999,101.64,18.7771428571,1.6,28.5571428571,6.57142857143,33.3,23.9,43.3,7,23
1995,31,60.71,300.0,300.0,297.11,302.5,298.4,102.4,84.3757142857,60.71,18.6728571429,2.08571428571,28.7,6.75714285714,33.9,23.9,30.1,8,17
1995,32,19.79,300.262857143,300.285714286,296.55857142900004,302.4,298.6,40.3,80.3971428571,19.79,18.0428571429,2.14285714286,29.0,6.81428571429,33.9,23.3,27.3,8,19
1995,33,4.05,300.554285714,300.685714286,297.27,303.8,298.2,17.7,82.6257142857,4.05,18.8571428571,3.34285714286,30.0714285714,6.94285714286,34.4,25.6,8.7,8,24
1995,34,75.11,299.952857143,299.98571428599996,296.887142857,301.9,298.1,96.1,83.49142857140001,75.11,18.404285714300002,2.11428571429,28.4285714286,7.65714285714,33.3,23.3,66.0,8,17
1995,35,35.83,300.174285714,300.242857143,296.85,302.4,298.5,55.21,82.2257142857,35.83,18.3971428571,2.22857142857,29.1142857143,5.92857142857,32.2,24.4,12.8,9,28
1995,36,20.23,301.218571429,301.35,296.994285714,303.9,298.2,8.6,78.1457142857,20.23,18.5457142857,3.7,29.5714285714,7.914285714289999,34.4,23.9,20.4,9,40
1995,37,40.29,300.21,300.2,297.051428571,302.2,298.1,122.7,82.91142857140001,40.29,18.63,2.37142857143,29.3714285714,7.44285714286,35.0,24.4,77.1,9,33
1995,38,121.4,300.067142857,300.135714286,296.964285714,302.5,298.3,82.5,83.3142857143,121.4,18.5285714286,2.44285714286,29.5857142857,6.914285714289999,35.6,25.0,71.2,9,31
1995,39,36.72,300.155714286,300.207142857,296.771428571,301.8,298.7,11.6,81.8542857143,36.72,18.2542857143,1.9,29.9571428571,7.285714285710001,34.4,25.6,13.3,10,33
1995,40,68.18,299.781428571,299.728571429,296.66,301.9,297.2,74.5,83.13571428569999,68.18,18.1457142857,2.28571428571,28.0571428571,6.77142857143,32.2,23.9,45.6,10,29
1995,41,45.63,299.54,299.564285714,296.63428571400004,301.4,298.0,53.98,84.2071428571,45.63,18.1385714286,1.81428571429,28.3857142857,6.92857142857,32.2,24.4,19.1,10,30
1995,42,55.67,299.794285714,299.842857143,296.161428571,301.8,297.8,40.8,80.66428571430001,55.67,17.621428571400003,2.02857142857,27.842857142899998,7.17142857143,33.9,23.3,39.1,10,36
1995,43,54.74,299.44142857099996,299.421428571,296.337142857,301.8,297.6,46.4,83.2142857143,54.74,17.8471428571,2.38571428571,27.471428571399997,7.25714285714,32.2,23.3,53.6,10,48
1995,44,30.3,299.772857143,299.94285714299997,296.17,302.3,298.1,40.4,80.86428571430001,30.3,17.67,3.0,28.0428571429,7.64285714286,33.9,23.3,13.5,11,40
1995,45,0.0,299.097142857,299.285714286,295.22,301.1,297.5,32.4,79.4042857143,0.0,16.6042857143,1.9142857142900005,27.228571428600002,6.87142857143,31.7,23.3,53.6,11,28
1995,46,24.86,299.622857143,299.80714285700003,295.37,301.9,297.8,9.9,77.6385714286,24.86,16.77,2.55714285714,27.157142857100002,7.185714285710001,31.1,22.8,2.8,11,36
